iteration,dataset,model,rotation,metric,value
11,IoTID20,rf,no_rot,accuracy,0.986568869499908
12,IoTID20,rf,no_rot,accuracy,0.9870242974823622
13,IoTID20,rf,no_rot,accuracy,0.9868964580486908
14,IoTID20,rf,no_rot,accuracy,0.9870083175531532
15,IoTID20,rf,no_rot,accuracy,0.9870402774115712
16,IoTID20,rf,no_rot,accuracy,0.9868165584026464
17,IoTID20,rf,no_rot,accuracy,0.9869763576947356
18,IoTID20,rf,no_rot,accuracy,0.9866247992521392
19,IoTID20,rf,no_rot,accuracy,0.9869843476593398
20,IoTID20,rf,no_rot,accuracy,0.9870402774115712
1,IoTID20,dt,rot,accuracy,0.9908594804925014
2,IoTID20,dt,rot,accuracy,0.9915066676254624
3,IoTID20,dt,rot,accuracy,0.9922816941920948
4,IoTID20,dt,rot,accuracy,0.9908834503863148
5,IoTID20,dt,rot,accuracy,0.989293447430028
6,IoTID20,dt,rot,accuracy,0.9937678276085236
7,IoTID20,dt,rot,accuracy,0.9920819450769832
8,IoTID20,dt,rot,accuracy,0.9932964196968608
9,IoTID20,dt,rot,accuracy,0.9907715908818524
10,IoTID20,dt,rot,accuracy,0.9890936983149164
11,IoTID20,dt,rot,accuracy,0.9909234002093372
12,IoTID20,dt,rot,accuracy,0.9868405282964596
13,IoTID20,dt,rot,accuracy,0.993631998210248
14,IoTID20,dt,rot,accuracy,0.9936799379978748
15,IoTID20,dt,rot,accuracy,0.9921139049354012
16,IoTID20,dt,rot,accuracy,0.9878712337304346
17,IoTID20,dt,rot,accuracy,0.994159335874142
18,IoTID20,dt,rot,accuracy,0.9891656079963566
19,IoTID20,dt,rot,accuracy,0.9917703364574096
20,IoTID20,dt,rot,accuracy,0.9896689757664372
1,IoTID20,dt,no_rot,accuracy,0.9959331080163316
2,IoTID20,dt,no_rot,accuracy,0.9959331080163316
3,IoTID20,dt,no_rot,accuracy,0.9959331080163316
4,IoTID20,dt,no_rot,accuracy,0.9959331080163316
5,IoTID20,dt,no_rot,accuracy,0.9959331080163316
6,IoTID20,dt,no_rot,accuracy,0.9959331080163316
7,IoTID20,dt,no_rot,accuracy,0.9959331080163316
8,IoTID20,dt,no_rot,accuracy,0.9959331080163316
9,IoTID20,dt,no_rot,accuracy,0.9959331080163316
10,IoTID20,dt,no_rot,accuracy,0.9959331080163316
11,IoTID20,dt,no_rot,accuracy,0.9959331080163316
12,IoTID20,dt,no_rot,accuracy,0.9959331080163316
13,IoTID20,dt,no_rot,accuracy,0.9959331080163316
14,IoTID20,dt,no_rot,accuracy,0.9959331080163316
15,IoTID20,dt,no_rot,accuracy,0.9959331080163316
16,IoTID20,dt,no_rot,accuracy,0.9959331080163316
17,IoTID20,dt,no_rot,accuracy,0.9959331080163316
18,IoTID20,dt,no_rot,accuracy,0.9959331080163316
19,IoTID20,dt,no_rot,accuracy,0.9959331080163316
20,IoTID20,dt,no_rot,accuracy,0.9959331080163316
1,IoTID20,lgbm,rot,accuracy,0.998074418530326
2,IoTID20,lgbm,rot,accuracy,0.9979066292736324
3,IoTID20,lgbm,rot,accuracy,0.998058438601117
4,IoTID20,lgbm,rot,accuracy,0.998042458671908
5,IoTID20,lgbm,rot,accuracy,0.998074418530326
6,IoTID20,lgbm,rot,accuracy,0.998058438601117
7,IoTID20,lgbm,rot,accuracy,0.9982342178224152
8,IoTID20,lgbm,rot,accuracy,0.9983700472206908
9,IoTID20,lgbm,rot,accuracy,0.9979465790966546
10,IoTID20,lgbm,rot,accuracy,0.9978506995214012
11,IoTID20,lgbm,rot,accuracy,0.9982422077870196
12,IoTID20,lgbm,rot,accuracy,0.9978427095567968
13,IoTID20,lgbm,rot,accuracy,0.9980184887780948
14,IoTID20,lgbm,rot,accuracy,0.9981143683533482
15,IoTID20,lgbm,rot,accuracy,0.9979945188842814
16,IoTID20,lgbm,rot,accuracy,0.998146328211766
17,IoTID20,lgbm,rot,accuracy,0.9980184887780948
18,IoTID20,lgbm,rot,accuracy,0.9980983884241392
19,IoTID20,lgbm,rot,accuracy,0.9982262278578106
20,IoTID20,lgbm,rot,accuracy,0.9978746694152144
1,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
2,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
3,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
4,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
5,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
6,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
7,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
8,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
9,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
10,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
11,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
12,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
13,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
14,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
15,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
16,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
17,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
18,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
19,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
20,IoTID20,lgbm,no_rot,accuracy,0.9992489433271812
1,IoTID20,catboost,rot,accuracy,0.9896130460142062
2,IoTID20,catboost,rot,accuracy,0.9868085684380418
3,IoTID20,catboost,rot,accuracy,0.9858977124731336
4,IoTID20,catboost,rot,accuracy,0.9885823405802312
5,IoTID20,catboost,rot,accuracy,0.985953642225365
6,IoTID20,catboost,rot,accuracy,0.9862972107033566
7,IoTID20,catboost,rot,accuracy,0.9864889698538636
8,IoTID20,catboost,rot,accuracy,0.9864170601724236
9,IoTID20,catboost,rot,accuracy,0.989748875412482
10,IoTID20,catboost,rot,accuracy,0.9870642473053844
11,IoTID20,catboost,rot,accuracy,0.9855621339597466
12,IoTID20,catboost,rot,accuracy,0.9895491262973704
13,IoTID20,catboost,rot,accuracy,0.9879431434118748
14,IoTID20,catboost,rot,accuracy,0.9891336481379388
15,IoTID20,catboost,rot,accuracy,0.9876954545091364
16,IoTID20,catboost,rot,accuracy,0.9893413872176546
17,IoTID20,catboost,rot,accuracy,0.9887261599431114
18,IoTID20,catboost,rot,accuracy,0.988318671748284
19,IoTID20,catboost,rot,accuracy,0.9904440023330696
20,IoTID20,catboost,rot,accuracy,0.9859856020837828
1,IoTID20,catboost,no_rot,accuracy,0.994718633396454
2,IoTID20,catboost,no_rot,accuracy,0.994718633396454
3,IoTID20,catboost,no_rot,accuracy,0.994718633396454
4,IoTID20,catboost,no_rot,accuracy,0.994718633396454
5,IoTID20,catboost,no_rot,accuracy,0.994718633396454
6,IoTID20,catboost,no_rot,accuracy,0.994718633396454
7,IoTID20,catboost,no_rot,accuracy,0.994718633396454
8,IoTID20,catboost,no_rot,accuracy,0.994718633396454
9,IoTID20,catboost,no_rot,accuracy,0.994718633396454
10,IoTID20,catboost,no_rot,accuracy,0.994718633396454
11,IoTID20,catboost,no_rot,accuracy,0.994718633396454
12,IoTID20,catboost,no_rot,accuracy,0.994718633396454
13,IoTID20,catboost,no_rot,accuracy,0.994718633396454
14,IoTID20,catboost,no_rot,accuracy,0.994718633396454
15,IoTID20,catboost,no_rot,accuracy,0.994718633396454
16,IoTID20,catboost,no_rot,accuracy,0.994718633396454
17,IoTID20,catboost,no_rot,accuracy,0.994718633396454
18,IoTID20,catboost,no_rot,accuracy,0.994718633396454
19,IoTID20,catboost,no_rot,accuracy,0.994718633396454
20,IoTID20,catboost,no_rot,accuracy,0.994718633396454
1,IoTID20,xgb,rot,accuracy,0.99860175619422
2,IoTID20,xgb,rot,accuracy,0.9987695454509136
3,IoTID20,xgb,rot,accuracy,0.9985538164065934
4,IoTID20,xgb,rot,accuracy,0.9986417060172424
5,IoTID20,xgb,rot,accuracy,0.998617736123429
6,IoTID20,xgb,rot,accuracy,0.9986257260880336
7,IoTID20,xgb,rot,accuracy,0.9985058766189666
8,IoTID20,xgb,rot,accuracy,0.9984898966897576
9,IoTID20,xgb,rot,accuracy,0.9987375855924958
10,IoTID20,xgb,rot,accuracy,0.998513866583571
11,IoTID20,xgb,rot,accuracy,0.9986496959818468
12,IoTID20,xgb,rot,accuracy,0.9986816558402646
13,IoTID20,xgb,rot,accuracy,0.9987295956278912
14,IoTID20,xgb,rot,accuracy,0.998617736123429
15,IoTID20,xgb,rot,accuracy,0.9987615554863092
16,IoTID20,xgb,rot,accuracy,0.9987136156986824
17,IoTID20,xgb,rot,accuracy,0.9985538164065934
18,IoTID20,xgb,rot,accuracy,0.9986976357694736
19,IoTID20,xgb,rot,accuracy,0.9986656759110556
20,IoTID20,xgb,rot,accuracy,0.9986816558402646
1,IoTID20,xgb,no_rot,accuracy,0.999073164105883
2,IoTID20,xgb,no_rot,accuracy,0.999073164105883
3,IoTID20,xgb,no_rot,accuracy,0.999073164105883
4,IoTID20,xgb,no_rot,accuracy,0.999073164105883
5,IoTID20,xgb,no_rot,accuracy,0.999073164105883
6,IoTID20,xgb,no_rot,accuracy,0.999073164105883
7,IoTID20,xgb,no_rot,accuracy,0.999073164105883
8,IoTID20,xgb,no_rot,accuracy,0.999073164105883
9,IoTID20,xgb,no_rot,accuracy,0.999073164105883
10,IoTID20,xgb,no_rot,accuracy,0.999073164105883
11,IoTID20,xgb,no_rot,accuracy,0.999073164105883
12,IoTID20,xgb,no_rot,accuracy,0.999073164105883
13,IoTID20,xgb,no_rot,accuracy,0.999073164105883
14,IoTID20,xgb,no_rot,accuracy,0.999073164105883
15,IoTID20,xgb,no_rot,accuracy,0.999073164105883
16,IoTID20,xgb,no_rot,accuracy,0.999073164105883
17,IoTID20,xgb,no_rot,accuracy,0.999073164105883
18,IoTID20,xgb,no_rot,accuracy,0.999073164105883
19,IoTID20,xgb,no_rot,accuracy,0.999073164105883
20,IoTID20,xgb,no_rot,accuracy,0.999073164105883
1,IoTID20,mlp,rot,accuracy,0.9971715525300224
2,IoTID20,mlp,rot,accuracy,0.9962846664589275
3,IoTID20,mlp,rot,accuracy,0.9968679338750528
4,IoTID20,mlp,rot,accuracy,0.9965802951492924
5,IoTID20,mlp,rot,accuracy,0.995765318759638
6,IoTID20,mlp,rot,accuracy,0.9971635625654178
7,IoTID20,mlp,rot,accuracy,0.995909138122518
8,IoTID20,mlp,rot,accuracy,0.9958771782641004
9,IoTID20,mlp,rot,accuracy,0.9955256198215042
10,IoTID20,mlp,rot,accuracy,0.9958691882994958
11,IoTID20,mlp,rot,accuracy,0.996028987591585
12,IoTID20,mlp,rot,accuracy,0.996500395503248
13,IoTID20,mlp,rot,accuracy,0.9975710507602452
14,IoTID20,mlp,rot,accuracy,0.995925118051727
15,IoTID20,mlp,rot,accuracy,0.995381800458624
16,IoTID20,mlp,rot,accuracy,0.9963006463881364
17,IoTID20,mlp,rot,accuracy,0.9959490879455404
18,IoTID20,mlp,rot,accuracy,0.9967560743705906
19,IoTID20,mlp,rot,accuracy,0.9969158736626796
20,IoTID20,mlp,rot,accuracy,0.9960209976269804
1,IoTID20,mlp,no_rot,accuracy,0.9984020070791086
2,IoTID20,mlp,no_rot,accuracy,0.9982022579639972
3,IoTID20,mlp,no_rot,accuracy,0.998354067291482
4,IoTID20,mlp,no_rot,accuracy,0.9984339669375264
5,IoTID20,mlp,no_rot,accuracy,0.9978586894860056
6,IoTID20,mlp,no_rot,accuracy,0.9984179870083176
7,IoTID20,mlp,no_rot,accuracy,0.9983061275038552
8,IoTID20,mlp,no_rot,accuracy,0.998338087362273
9,IoTID20,mlp,no_rot,accuracy,0.9982581877162284
10,IoTID20,mlp,no_rot,accuracy,0.9982821576100418
11,IoTID20,mlp,no_rot,accuracy,0.9982661776808328
12,IoTID20,mlp,no_rot,accuracy,0.9981303482825572
13,IoTID20,mlp,no_rot,accuracy,0.9984898966897576
14,IoTID20,mlp,no_rot,accuracy,0.9983860271498998
15,IoTID20,mlp,no_rot,accuracy,0.998146328211766
16,IoTID20,mlp,no_rot,accuracy,0.9971236127423956
17,IoTID20,mlp,no_rot,accuracy,0.998322107433064
18,IoTID20,mlp,no_rot,accuracy,0.9982262278578106
19,IoTID20,mlp,no_rot,accuracy,0.9983460773268774
20,IoTID20,mlp,no_rot,accuracy,0.9984339669375264
1,IoTID20,resnet,rot,accuracy,0.9906757113065988
2,IoTID20,resnet,rot,accuracy,0.9888859592352006
3,IoTID20,resnet,rot,accuracy,0.988806059589156
4,IoTID20,resnet,rot,accuracy,0.9958292384764736
5,IoTID20,resnet,rot,accuracy,0.9936959179270836
6,IoTID20,resnet,rot,accuracy,0.995557579679922
7,IoTID20,resnet,rot,accuracy,0.9888539993767828
8,IoTID20,resnet,rot,accuracy,0.9883985713943289
9,IoTID20,resnet,rot,accuracy,0.9932804397676518
10,IoTID20,resnet,rot,accuracy,0.9936639580686658
11,IoTID20,resnet,rot,accuracy,0.9932165200508162
12,IoTID20,resnet,rot,accuracy,0.9948784326885431
13,IoTID20,resnet,rot,accuracy,0.9947745631486852
14,IoTID20,resnet,rot,accuracy,0.9945987839273872
15,IoTID20,resnet,rot,accuracy,0.9616721397924208
16,IoTID20,resnet,rot,accuracy,0.995573559609131
17,IoTID20,resnet,rot,accuracy,0.9887740997307382
18,IoTID20,resnet,rot,accuracy,0.9889259090582228
19,IoTID20,resnet,rot,accuracy,0.995277930918766
20,IoTID20,resnet,rot,accuracy,0.9906757113065988
1,IoTID20,resnet,no_rot,accuracy,0.9831251947553872
2,IoTID20,resnet,no_rot,accuracy,0.9980025088488856
3,IoTID20,resnet,no_rot,accuracy,0.9962527066005098
4,IoTID20,resnet,no_rot,accuracy,0.9971955224238356
5,IoTID20,resnet,no_rot,accuracy,0.9962527066005098
6,IoTID20,resnet,no_rot,accuracy,0.997690900229312
7,IoTID20,resnet,no_rot,accuracy,0.9969318535918886
8,IoTID20,resnet,no_rot,accuracy,0.9978906493444234
9,IoTID20,resnet,no_rot,accuracy,0.9963405962111588
10,IoTID20,resnet,no_rot,accuracy,0.9965243653970612
11,IoTID20,resnet,no_rot,accuracy,0.996292656423532
12,IoTID20,resnet,no_rot,accuracy,0.9981383382471616
13,IoTID20,resnet,no_rot,accuracy,0.9959171280871226
14,IoTID20,resnet,no_rot,accuracy,0.9976269805124764
15,IoTID20,resnet,no_rot,accuracy,0.99705969302556
16,IoTID20,resnet,no_rot,accuracy,0.9982661776808328
17,IoTID20,resnet,no_rot,accuracy,0.9981782880701838
18,IoTID20,resnet,no_rot,accuracy,0.997762809910752
19,IoTID20,resnet,no_rot,accuracy,0.9969877833441196
20,IoTID20,resnet,no_rot,accuracy,0.9970117532379332
1,IoTID20,saint,rot,accuracy,0.9937198878208968
2,IoTID20,saint,rot,accuracy,0.9837643919237438
3,IoTID20,saint,rot,accuracy,0.9858417827209024
4,IoTID20,saint,rot,accuracy,0.9930087809711003
5,IoTID20,saint,rot,accuracy,0.9954217502816464
6,IoTID20,saint,rot,accuracy,0.9880390229871282
7,IoTID20,saint,rot,accuracy,0.9951101416620723
8,IoTID20,saint,rot,accuracy,0.987527665252443
9,IoTID20,saint,rot,accuracy,0.995629489361362
10,IoTID20,saint,rot,accuracy,0.9936959179270836
11,IoTID20,saint,rot,accuracy,0.9899406345629888
12,IoTID20,saint,rot,accuracy,0.9921059149707968
13,IoTID20,saint,rot,accuracy,0.9911870690412842
14,IoTID20,saint,rot,accuracy,0.9851546457649192
15,IoTID20,saint,rot,accuracy,0.996364566104972
16,IoTID20,saint,rot,accuracy,0.9950542119098412
17,IoTID20,saint,rot,accuracy,0.9952379810957438
18,IoTID20,saint,rot,accuracy,0.9908195306694793
19,IoTID20,saint,rot,accuracy,0.9830612750385516
20,IoTID20,saint,rot,accuracy,0.9815192118698914
1,IoTID20,saint,no_rot,accuracy,0.9930487307941226
2,IoTID20,saint,no_rot,accuracy,0.9358006344031896
3,IoTID20,saint,no_rot,accuracy,0.98632118059717
4,IoTID20,saint,no_rot,accuracy,0.9763656847000168
5,IoTID20,saint,no_rot,accuracy,0.9932404899446295
6,IoTID20,saint,no_rot,accuracy,0.9611448021285266
7,IoTID20,saint,no_rot,accuracy,0.6326054475578673
8,IoTID20,saint,no_rot,accuracy,0.9864809798892592
9,IoTID20,saint,no_rot,accuracy,0.9484807082304624
10,IoTID20,saint,no_rot,accuracy,0.9820225796399722
11,IoTID20,saint,no_rot,accuracy,0.9358006344031896
12,IoTID20,saint,no_rot,accuracy,0.9475059325487188
13,IoTID20,saint,no_rot,accuracy,0.9752870394784152
14,IoTID20,saint,no_rot,accuracy,0.988702190049298
15,IoTID20,saint,no_rot,accuracy,0.9908914403509193
16,IoTID20,saint,no_rot,accuracy,0.9863371605263788
17,IoTID20,saint,no_rot,accuracy,0.9426320541400002
18,IoTID20,saint,no_rot,accuracy,0.9480093003187996
19,IoTID20,saint,no_rot,accuracy,0.9869044480132954
20,IoTID20,saint,no_rot,accuracy,0.9929528512188692
1,CIC-IDS-2018,rf,rot,f1-score,0.9867491076240936
2,CIC-IDS-2018,rf,rot,f1-score,0.9863080535480132
3,CIC-IDS-2018,rf,rot,f1-score,0.9858224503277606
4,CIC-IDS-2018,rf,rot,f1-score,0.9861679963412776
5,CIC-IDS-2018,rf,rot,f1-score,0.983017655518497
6,CIC-IDS-2018,rf,rot,f1-score,0.9875100520160018
7,CIC-IDS-2018,rf,rot,f1-score,0.9861966619910146
8,CIC-IDS-2018,rf,rot,f1-score,0.9810352407144244
9,CIC-IDS-2018,rf,rot,f1-score,0.9834891220049796
10,CIC-IDS-2018,rf,rot,f1-score,0.9867089701739936
11,CIC-IDS-2018,rf,rot,f1-score,0.9860947347021752
12,CIC-IDS-2018,rf,rot,f1-score,0.9873894413288414
13,CIC-IDS-2018,rf,rot,f1-score,0.982639986136454
14,CIC-IDS-2018,rf,rot,f1-score,0.9870769481246312
15,CIC-IDS-2018,rf,rot,f1-score,0.986016828584204
16,CIC-IDS-2018,rf,rot,f1-score,0.9871470004579452
17,CIC-IDS-2018,rf,rot,f1-score,0.9854424657395086
18,CIC-IDS-2018,rf,rot,f1-score,0.9868260551353988
19,CIC-IDS-2018,rf,rot,f1-score,0.9862768435722932
20,CIC-IDS-2018,rf,rot,f1-score,0.985986250661026
1,CIC-IDS-2018,rf,no_rot,f1-score,0.9619128268991284
2,CIC-IDS-2018,rf,no_rot,f1-score,0.9617367544550705
3,CIC-IDS-2018,rf,no_rot,f1-score,0.9636085901698268
4,CIC-IDS-2018,rf,no_rot,f1-score,0.9611675632596136
5,CIC-IDS-2018,rf,no_rot,f1-score,0.961753424657534
6,CIC-IDS-2018,rf,no_rot,f1-score,0.9612376844223508
7,CIC-IDS-2018,rf,no_rot,f1-score,0.9618302347605044
8,CIC-IDS-2018,rf,no_rot,f1-score,0.9614809796146104
9,CIC-IDS-2018,rf,no_rot,f1-score,0.9620343982302648
10,CIC-IDS-2018,rf,no_rot,f1-score,0.962575268174024
11,CIC-IDS-2018,rf,no_rot,f1-score,0.9597001123584332
12,CIC-IDS-2018,rf,no_rot,f1-score,0.9623132357191982
13,CIC-IDS-2018,rf,no_rot,f1-score,0.9610443968309332
14,CIC-IDS-2018,rf,no_rot,f1-score,0.9614756058673468
15,CIC-IDS-2018,rf,no_rot,f1-score,0.9617862940573056
16,CIC-IDS-2018,rf,no_rot,f1-score,0.959540101845958
17,CIC-IDS-2018,rf,no_rot,f1-score,0.9618430238356438
18,CIC-IDS-2018,rf,no_rot,f1-score,0.9618008864983316
19,CIC-IDS-2018,rf,no_rot,f1-score,0.9621858795372956
20,CIC-IDS-2018,rf,no_rot,f1-score,0.9617196760665796
1,CIC-IDS-2018,dt,rot,f1-score,0.9848053472115924
2,CIC-IDS-2018,dt,rot,f1-score,0.984946760457586
3,CIC-IDS-2018,dt,rot,f1-score,0.9742214550647804
4,CIC-IDS-2018,dt,rot,f1-score,0.9874466788543572
5,CIC-IDS-2018,dt,rot,f1-score,0.9851027605496778
6,CIC-IDS-2018,dt,rot,f1-score,0.9839467184906272
7,CIC-IDS-2018,dt,rot,f1-score,0.9857215395551946
8,CIC-IDS-2018,dt,rot,f1-score,0.9850110972606488
9,CIC-IDS-2018,dt,rot,f1-score,0.9740753329419398
10,CIC-IDS-2018,dt,rot,f1-score,0.9821658244128698
11,CIC-IDS-2018,dt,rot,f1-score,0.987580543529077
12,CIC-IDS-2018,dt,rot,f1-score,0.983085483055134
13,CIC-IDS-2018,dt,rot,f1-score,0.9776407093292212
14,CIC-IDS-2018,dt,rot,f1-score,0.9806905813172728
15,CIC-IDS-2018,dt,rot,f1-score,0.9820565626083232
16,CIC-IDS-2018,dt,rot,f1-score,0.983891380724331
17,CIC-IDS-2018,dt,rot,f1-score,0.9788676801003988
18,CIC-IDS-2018,dt,rot,f1-score,0.9845826148696624
19,CIC-IDS-2018,dt,rot,f1-score,0.9854193705386112
20,CIC-IDS-2018,dt,rot,f1-score,0.974548698040726
1,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
2,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
3,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
4,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
5,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
6,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
7,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
8,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
9,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
10,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
11,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
12,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
13,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
14,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
15,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
16,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
17,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
18,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
19,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
20,CIC-IDS-2018,dt,no_rot,f1-score,0.9590967493904474
1,CIC-IDS-2018,lgbm,rot,f1-score,0.990812979975963
2,CIC-IDS-2018,lgbm,rot,f1-score,0.9908339104574896
3,CIC-IDS-2018,lgbm,rot,f1-score,0.9907221639457792
4,CIC-IDS-2018,lgbm,rot,f1-score,0.9907118851206844
5,CIC-IDS-2018,lgbm,rot,f1-score,0.9908639988592728
6,CIC-IDS-2018,lgbm,rot,f1-score,0.9904694023011912
7,CIC-IDS-2018,lgbm,rot,f1-score,0.990721218973121
8,CIC-IDS-2018,lgbm,rot,f1-score,0.9907623364057648
9,CIC-IDS-2018,lgbm,rot,f1-score,0.9908028884837496
10,CIC-IDS-2018,lgbm,rot,f1-score,0.9907516805866776
11,CIC-IDS-2018,lgbm,rot,f1-score,0.9907924220818904
12,CIC-IDS-2018,lgbm,rot,f1-score,0.990753187502546
13,CIC-IDS-2018,lgbm,rot,f1-score,0.9908025137758584
14,CIC-IDS-2018,lgbm,rot,f1-score,0.9907311210250768
15,CIC-IDS-2018,lgbm,rot,f1-score,0.9907221639457792
16,CIC-IDS-2018,lgbm,rot,f1-score,0.9907636533976923
17,CIC-IDS-2018,lgbm,rot,f1-score,0.9907425324113208
18,CIC-IDS-2018,lgbm,rot,f1-score,0.9908226977805392
19,CIC-IDS-2018,lgbm,rot,f1-score,0.9907513037809648
20,CIC-IDS-2018,lgbm,rot,f1-score,0.990772615240462
1,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
2,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
3,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
4,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
5,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
6,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
7,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
8,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
9,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
10,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
11,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
12,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
13,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
14,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
15,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
16,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
17,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
18,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
19,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
20,CIC-IDS-2018,lgbm,no_rot,f1-score,0.9901940797520998
1,CIC-IDS-2018,catboost,rot,f1-score,0.978317326788133
2,CIC-IDS-2018,catboost,rot,f1-score,0.975002544529262
3,CIC-IDS-2018,catboost,rot,f1-score,0.976755581416715
4,CIC-IDS-2018,catboost,rot,f1-score,0.9755463217888672
5,CIC-IDS-2018,catboost,rot,f1-score,0.9818141088302378
6,CIC-IDS-2018,catboost,rot,f1-score,0.979769730126975
7,CIC-IDS-2018,catboost,rot,f1-score,0.978246902248738
8,CIC-IDS-2018,catboost,rot,f1-score,0.9773982409490694
9,CIC-IDS-2018,catboost,rot,f1-score,0.9779566058877456
10,CIC-IDS-2018,catboost,rot,f1-score,0.975424713968144
11,CIC-IDS-2018,catboost,rot,f1-score,0.9804854150931842
12,CIC-IDS-2018,catboost,rot,f1-score,0.9769042769857432
13,CIC-IDS-2018,catboost,rot,f1-score,0.9767546093511256
14,CIC-IDS-2018,catboost,rot,f1-score,0.9757564635837208
15,CIC-IDS-2018,catboost,rot,f1-score,0.9790633608815428
16,CIC-IDS-2018,catboost,rot,f1-score,0.9747875238908544
17,CIC-IDS-2018,catboost,rot,f1-score,0.9793806014331502
18,CIC-IDS-2018,catboost,rot,f1-score,0.976485703797365
19,CIC-IDS-2018,catboost,rot,f1-score,0.9795247286132982
20,CIC-IDS-2018,catboost,rot,f1-score,0.97508606816191
1,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710265666944368
2,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710265666944368
3,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710265666944368
4,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
5,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
6,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
7,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
8,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710265666944368
9,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
10,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
11,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
12,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710265666944368
13,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
14,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
15,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710265666944368
16,CIC-IDS-2018,catboost,no_rot,f1-score,0.9710765053177264
